zone_id,ac_base,ac_policy_income,ac_policy_uniform,pop_zone,zone_code,ac_base_pct,ac_policy_income_pct,ac_policy_uniform_pct
76,0.5445589423179626,0.6999999880790709,0.6358298659324646,19246.874142050743,00158,54.455894231796265,69.99999880790709,63.58298659324646
77,0.61871337890625,0.699999988079071,0.7099843025207518,32960.574955657125,00159,61.871337890625,69.9999988079071,70.99843025207518
78,0.9800000190734863,0.9800000190734863,0.9800000190734863,22760.754996299744,00161,98.00000190734863,98.00000190734863,98.00000190734863
79,0.9800000190734863,0.9800000190734863,0.9800000190734863,20086.918334960938,00162,98.00000190734863,98.00000190734863,98.00000190734863
80,0.7018262147903443,0.7018262147903443,0.7930971384048463,24445.010597923378,00163,70.18262147903444,70.18262147903444,79.30971384048463
81,0.7484890222549438,0.7484890222549438,0.8397599458694459,16814.83580662359,00164,74.84890222549438,74.84890222549438,83.9759945869446
82,0.9800000190734862,0.9800000190734862,0.9800000190734862,47402.796717360616,00165,98.00000190734862,98.00000190734862,98.00000190734862
83,0.5076197981834412,0.699999988079071,0.5988907217979431,128759.95716759667,00166,50.761979818344116,69.9999988079071,59.88907217979431
84,0.7291281819343568,0.7291281819343568,0.8203991055488586,25086.045516196522,00167,72.91281819343568,72.91281819343568,82.03991055488586
85,0.5784457325935364,0.6999999880790712,0.6697166562080383,50143.331494930666,00168,57.84457325935364,69.99999880790712,66.97166562080383
86,0.45846253633499157,0.699999988079071,0.5497334599494934,36189.40645152051,00169,45.84625363349916,69.9999988079071,54.97334599494934
87,0.451493501663208,0.699999988079071,0.54276442527771,21725.51343846321,00171,45.1493501663208,69.9999988079071,54.276442527770996
88,0.4354666471481323,0.699999988079071,0.5267375707626344,36776.42544853687,00172,43.54666471481323,69.9999988079071,52.67375707626344
89,0.6515921950340272,0.6999999880790712,0.7428630590438843,58304.16401632194,00173,65.15921950340272,69.99999880790712,74.28630590438843
90,0.7352046966552734,0.7352046966552734,0.8264756202697753,16390.118018209934,00174,73.52046966552734,73.52046966552734,82.64756202697752
91,0.5573744773864746,0.699999988079071,0.6486454010009766,24025.576967827976,00175,55.73744773864746,69.9999988079071,64.86454010009766
92,0.5281485915184021,0.6999999880790709,0.6194195151329039,28833.187158584595,00176,52.81485915184021,69.99999880790709,61.94195151329039
93,0.48763126134872437,0.699999988079071,0.5789021849632263,28236.863095521927,00177,48.76312613487244,69.9999988079071,57.89021849632263
94,0.7684286832809447,0.7684286832809447,0.8596995472908019,51236.63647980892,00178,76.84286832809447,76.84286832809447,85.96995472908019
95,0.9115194678306578,0.9115194678306578,0.9800000190734862,20745.48319972391,00179,91.15194678306578,91.15194678306578,98.00000190734862
96,0.7937260866165161,0.7937260866165161,0.8849970102310182,18640.376091957092,00181,79.37260866165161,79.37260866165161,88.49970102310182
97,0.9062145352363588,0.9062145352363588,0.9800000190734863,17321.332496643066,00182,90.62145352363588,90.62145352363588,98.00000190734863
98,0.961362659931183,0.961362659931183,0.9800000190734863,14467.247299194336,00183,96.1362659931183,96.1362659931183,98.00000190734863
99,0.9800000190734863,0.9800000190734863,0.9800000190734863,25575.274680137634,00184,98.00000190734863,98.00000190734863,98.00000190734863
100,0.8079125881195068,0.8079125881195068,0.8991835117340089,48771.387694358826,00185,80.79125881195068,80.79125881195068,89.9183511734009
101,0.9800000190734863,0.9800000190734863,0.9800000190734863,25952.605550289154,00186,98.00000190734863,98.00000190734863,98.00000190734863
