"city","b1","b2","b3","b4","b5","v11","v21","v31","v41","v51","v22","v32","v42","v52","v33","v43","v53","v44","v54","v55","totdeath","conv","ageval","agegr"
"brmn.ger9315",-0.411534051979,-0.635866468323881,-0.609261507437765,-0.64207247593756,-0.427622153601503,0.0622132613633125,0.0505121929657251,0.0559353250768843,0.0500716034952907,0.0644246183795843,0.0448861437797671,0.0471877692281813,0.0443088548324637,0.051841727352297,0.053786545464941,0.0469655472892792,0.0631417665565692,0.0531594799558832,0.0328618881795157,0.156814971428169,150608,TRUE,79.4380952380952,"0099"
"hnnv.ger9315",0.0842954749685685,-0.110787329669796,-0.125455367666375,0.00661571282269952,0.244654580491102,0.0551158927782764,0.0465204565127545,0.0502293189289723,0.0466642009960747,0.0542604457835388,0.0417508444325818,0.0437114613087644,0.0416365569169781,0.0463029646693239,0.0478475458312505,0.0439754200916183,0.0520115157927321,0.0455433296845162,0.0403787017361336,0.0861219062520029,279125,TRUE,79.9761904761905,"0099"
"tlln.est9718",-0.0563268925970495,-0.20533021150045,-0.377362809917147,-0.382401128293338,-0.0478442456714736,0.0650862250496676,0.0493464202828455,0.0536216538271694,0.0519362064791538,0.0553911642032548,0.0430200153626316,0.0436460447864079,0.0435661548830362,0.0445043556185838,0.051848538099512,0.0485436976845801,0.0537234052419735,0.0585840751271939,0.0379981487797546,0.089306273769914,96929,TRUE,75.3238095238095,"0099"
"trtl.est9718",-0.128120122017834,-0.0213713736159123,-0.246249594550212,-0.03813712996308,-0.290828353367645,0.212439884068149,0.158837191606906,0.177504884990464,0.16709652073784,0.186837569122903,0.140695319900516,0.143092181682971,0.141768703987261,0.146597041249363,0.177499866221394,0.158202829978166,0.190241780081541,0.204330600371636,0.0926615948874758,0.41634872606878,21812,TRUE,75.3238095238095,"0099"
"nrvl.est9718",0.767915930389091,0.834666593165325,0.501268241016137,0.105200480512052,2.04759071416516,0.301934880445067,0.230541435547066,0.249459070883412,0.240616773823102,0.262357931200182,0.206517776273478,0.206787929651828,0.206927050182709,0.211610243683232,0.247437766764036,0.227890276004935,0.265165908806806,0.294963685308464,0.123447295046403,0.654564612491492,17630,TRUE,75.3238095238095,"0099"
"athn.grc0110",-0.611185740877113,-0.479099981612755,-0.419283414037382,-0.456698645283892,0.0159641264968322,0.154945423005012,0.120945461996011,0.131042892061846,0.131142528509705,0.129306653712472,0.111594345064662,0.11268716628486,0.11378772939736,0.112245521349628,0.132477046083835,0.129624273756942,0.132581287761151,0.151187111268539,0.0890242498918999,0.378336535222099,43777,TRUE,53.5469929805944,"1564"
"athn.grc0110",0.921843159152063,0.508406885349011,0.57520787368987,0.564975522314113,1.93879766080178,0.118288664038207,0.0918361404121467,0.100211128554995,0.100237863225641,0.0988798971476289,0.0853659027106001,0.0862247426334953,0.0869801324040387,0.0860696735879359,0.10265541072692,0.100220371354389,0.102961987432392,0.118637142581976,0.0658711537915898,0.314295728225087,52397,TRUE,70.032088021245,"6574"
"athn.grc0110",-0.0113902364462612,-0.605638473258802,-0.428102880029023,-0.465883095338739,0.730980660002134,0.0707105524459454,0.0551180698792469,0.0597038825528969,0.059845778294159,0.0585155397784793,0.0507980647639041,0.0512250127751019,0.051809001966426,0.0508380394825284,0.0603882972836851,0.0591413417282159,0.0598642625375057,0.0688484103037385,0.0414213085455855,0.16414629152887,102439,TRUE,80.2940568626043,"7584"
"athn.grc0110",-0.200855410692601,-0.416793742514565,-0.456225254833199,-0.320379617889184,0.440414760438019,0.0800764667002763,0.0624671124090488,0.067589435408856,0.0676733326206356,0.0664896033648758,0.0574463689647062,0.0579429487202594,0.0585491871319161,0.0575739917320379,0.0682421929780765,0.0668004518619226,0.0679724044644101,0.0775872473385769,0.046536110889906,0.187540069286077,87721,TRUE,91.6047619047619,"8599"
"mdrd.spa0913",-0.410192228992533,-0.69106310951587,-0.313483110583413,-0.468061365328336,0.117291869103604,0.223823155923452,0.176722484654675,0.192591079876555,0.179736734722119,0.210262232852613,0.177883523748279,0.169876739907936,0.168197734545445,0.17710464585936,0.205165576775793,0.189112566674863,0.230690950387499,0.238050932881399,0.104111839270678,0.822937045388439,17033,TRUE,54.4054893699715,"1564"
"mdrd.spa0913",0.720814820085869,0.296830960574617,0.357095013183161,0.159835202101096,0.739668578260399,0.226492596531039,0.179827260755988,0.196001898856317,0.183031023391449,0.213322682100106,0.181901337113083,0.174155899190274,0.172403723391718,0.181208197356182,0.210624280084343,0.194127254071504,0.235657148184668,0.24332944512352,0.107228136324325,0.83152704836531,16171,TRUE,70.0674067006554,"6574"
"mdrd.spa0913",-0.454345047008136,-0.40171709463843,-0.400613157415187,-0.333781521331521,0.0884910218362998,0.0398167560058076,0.0311772302136282,0.0340228462156387,0.031882743423565,0.0366843915603224,0.0311917697509464,0.029773380738326,0.0295248331732364,0.0308801956079473,0.0361285897581801,0.0335324478921529,0.0401007200098694,0.0425973813441271,0.0181599914636568,0.142846807901405,95461,TRUE,88.6142857142857,"7599"
"brcl.spa0913",0.933579196515117,0.236918244236614,0.23635045928209,0.32638209343979,-1.55320434824763,0.553453500242149,0.387240135305837,0.432990746238021,0.426403383151877,0.448494907803149,0.358069998892559,0.350268537750301,0.354062813208547,0.339808531418262,0.441032955814875,0.43105308935503,0.478619176585565,0.515809438987266,0.182708738708733,2.05949732803966,9272,TRUE,54.1494814139407,"1564"
"brcl.spa0913",-0.540901182906133,-1.13464095820292,-0.917615010923331,-0.844987338489963,-2.53181599067665,0.541169231040794,0.378003930452933,0.424808557736094,0.419548291891055,0.438205240413776,0.351728270943399,0.341980349603171,0.346861785429352,0.328325575847839,0.441788443707912,0.433127030982159,0.480177806502095,0.531291532906334,0.144323619431879,2.34919957237226,9359,TRUE,70.0521125224153,"6574"
"brcl.spa0913",-0.151229460563418,-0.476955532751033,-0.446270545155391,-0.486493311804046,0.476023116065585,0.0775253165581976,0.0515460177155729,0.0592693975209376,0.0586755405400324,0.0605699681835025,0.0477360155652092,0.0460827191046789,0.0469775354004,0.0434901725457897,0.0623607048711957,0.0611624129045788,0.0679152526672148,0.0771527613150813,0.0149233787509597,0.356017472007098,55921,TRUE,87.9238095238095,"7599"
"vlnc.spa0913",-1.68390399760142,-1.30976397588365,-1.07416647520808,-1.26418725667609,-0.266715094441913,0.28386230562778,0.197736876648642,0.218315297406705,0.216154568781546,0.208992367768294,0.207600547567513,0.185294748061633,0.190246191549852,0.163498854918152,0.253799256201998,0.249192021888011,0.270894672828982,0.314554889481487,0.200003721756427,1.1011219575592,9864,TRUE,63.4243885665287,"1574"
"vlnc.spa0913",-1.24179609699424,-1.38514604000805,-1.48149591353941,-1.24182329783428,-1.47003319393838,0.100063256791921,0.0682172636607126,0.0765618672021689,0.0760209779544933,0.0734482258968277,0.0722628628376005,0.0635349381746522,0.0655651294513803,0.055418841882857,0.0910542669432106,0.0894557482376561,0.0976738078953242,0.115536884884147,0.0691944168394961,0.418811792420157,24548,TRUE,87.3761904761905,"7599"
"svll.spa0913",0.0489154872647044,0.14054195534378,0.319637764408268,0.326372621316516,0.0983712428038459,0.841280427308471,0.7232756607,0.781495574657307,0.733419324168435,0.843776015064982,0.703713274948739,0.713442293299035,0.695625697897791,0.747651679334989,0.794307158156175,0.733922770926201,0.89509536492214,0.803649114163321,0.609714964587409,1.8935770675856,9414,TRUE,63.7564312351829,"1574"
"svll.spa0913",-1.37129025862896,-1.49856167538083,-1.55673635616815,-0.943430138233094,-2.09256417631331,0.420115226179627,0.354732234920618,0.38523181098498,0.359811780344976,0.417026228839025,0.33928969968809,0.344593695966682,0.335331861001018,0.36087867838148,0.387669820183965,0.355242071471641,0.440851323209409,0.395851637548766,0.28436225680561,0.983136753357182,19507,TRUE,86.8238095238095,"7599"
"zrgz.spa0913",0.249444181419239,0.558202876423649,0.212827415574804,0.856454508091264,-0.495059308282964,0.444565544289842,0.276939534479334,0.353040292675084,0.292042359455854,0.439059121785683,0.250476949161469,0.247520480194421,0.23880549310614,0.271002953862744,0.359606346211322,0.282016686876586,0.482225628688605,0.493306276636849,-0.288069848381508,3.05537403267829,7794,TRUE,63.6167189490261,"1574"
"zrgz.spa0913",-0.839156476956461,-0.361613352638675,-0.384309033747553,-0.392033960995639,0.988187487727511,0.15211427648496,0.0920849859792107,0.119087706669193,0.0978088542680701,0.150213059395745,0.08341678376249,0.0811623519327767,0.0786162942819006,0.0892456449377419,0.122529212346606,0.094602449896654,0.168793310858136,0.173406311088498,-0.120440181057061,1.17145150327198,21301,TRUE,87.9666666666667,"7599"
"malg.spa0913",0.0740605973624621,0.283958078231398,0.355891314374783,-0.316960319282342,2.57696271838092,0.859375494165619,0.681756151631594,0.752105217647384,0.701666560158136,0.87088816317136,0.664192434995097,0.655810287391749,0.654651201741991,0.708811898589813,0.785036123216238,0.729917545708068,0.982601113712099,0.891185712233038,0.634792168488157,2.43843795140419,7329,TRUE,63.6838836781845,"1574"
"malg.spa0913",-1.35987951657013,-1.31823404937968,-1.54456011523871,-1.53432836497836,-1.21585075561408,0.424692584482504,0.332691643239326,0.368775302801984,0.343300334476757,0.426900288409921,0.323667630663755,0.31842974332064,0.318138532763134,0.343950354323392,0.387738498471538,0.358911904349678,0.488949387789546,0.446560123570279,0.302525836700334,1.25037272306059,14125,TRUE,86.8238095238095,"7599"
