year,scenario,ramp_factor,ac_penalty,deaths_on_warning_days,gross_avoided_deaths,net_avoided_deaths,life_years_saved,warning_days,cost_total,cost_pv,gross_<15,gross_15-64,gross_65+,net_<15,net_15-64,net_65+,lys_<15,lys_15-64,lys_65+
2043,low,1.0,0.7880071043968201,770.0474630672929,47.125521277752235,42.4555304035319,519.9789944704412,54.8,1746109.231272,884739.1393424389,0.0,0.8512250710978483,46.274296206654384,0.0,0.8086638175429558,41.646866585988946,0.0,20.216595438573894,499.76239903186735
2044,low,1.0,0.7880071043968201,785.9239451080044,48.1750314566276,43.39863013269166,530.9357115588228,55.4,1761758.639284,866668.5099513873,0.0,0.822036434536272,47.35299502209133,0.0,0.7809346128094583,42.6176955198822,0.0,19.523365320236458,511.41234623858634
2020,central,0.1,0.6703015863895416,289.30295676575474,2.7199787487414966,2.0647673053037394,26.710300675959004,22.0,74660.571216,74660.571216,0.0,0.1652216249841138,2.554757123757383,0.0,0.14869946248570243,1.916067842818037,0.0,3.7174865621425606,22.992814113816443
2021,central,0.1,0.6697804480791092,319.14501792716595,3.0072793860801608,2.2815883971963733,29.41711166198421,24.3,82194.70786380001,79800.68724640778,0.0,0.17419238424168626,2.8330870018384746,0.0,0.15677314581751764,2.124815251378856,0.0,3.919328645437941,25.497783016546272
2022,central,0.1,0.6692593097686768,348.98707908857716,3.2941296507061693,2.4980695855978015,32.11967813749121,26.6,89677.48982640001,84529.63505174853,0.0,0.18314898378782865,3.1109806669183406,0.0,0.1648340854090458,2.3332355001887555,0.0,4.120852135226145,27.998826002265066
2023,central,1.0,0.6687381714582443,378.8291402499883,35.80529542619521,27.14210870508022,348.18000102479994,28.9,971089.1710380001,888684.1553635997,0.0,1.9209142362254101,33.8843811899698,0.0,1.728822812602869,25.41328589247735,0.0,43.220570315071726,304.9594307097282
2024,central,1.0,0.6682170331478119,408.6712014113995,38.66479061820218,29.30012251927037,375.1207755695058,31.2,1044889.8969599999,928371.1399469186,0.0,2.010197037458233,36.65459358074395,0.0,1.80917733371241,27.490945185557962,0.0,45.229433342810246,329.89134222669554
2025,central,1.0,0.6676958948373795,438.51326257281073,41.51978208308259,31.45473729854846,402.01910500902954,33.5,1118177.07603,964549.3682804772,0.0,2.099338241576755,39.420443841505836,0.0,1.8894044174190796,29.56533288112938,0.0,47.23511043547699,354.78399457355255
2026,central,1.0,0.667174756526947,468.35532373422194,44.37026982083645,33.60595304291448,428.8749893433712,35.8,1190950.708248,997402.4686439477,0.0,2.188337848580977,42.18193197225547,0.0,1.9695040637228791,31.636448979191602,0.0,49.23760159307198,379.63738775029924
2027,central,1.0,0.6666536182165146,498.19738489563315,47.21625383146374,35.75376975236844,455.6884285725308,38.1,1263210.7936140003,1027105.9733248446,0.0,2.2771958584708982,44.93905797299284,0.0,2.0494762726238083,33.704293479744635,0.0,51.236906815595205,404.4515217569356
2028,central,1.0,0.6661324799060822,528.0394460570443,50.057734114964475,37.89818742691033,482.4594226965082,40.4,1334957.332128,1053827.6453969385,0.0,2.3659122712465184,47.69182184371795,0.0,2.1293210441218666,35.76886638278847,0.0,53.23302610304667,429.2263965934616
2029,central,1.0,0.6656113415956497,557.8815072184556,52.89471067133865,40.03920606654016,509.18797171530366,42.699999999999996,1406190.3237899998,1077727.793012358,0.0,2.454487086907839,50.44022358443081,0.0,2.209038378217055,37.83016768832311,0.0,55.22595945542638,453.96201225987727
2030,central,1.0,0.6650902032852173,587.7235683798667,55.72718350058628,42.17682567125794,535.8740756289171,45.0,1476909.7686,1098959.5716667902,0.0,2.5429203054548584,53.18426319513142,0.0,2.2886282749093727,39.888197396348566,0.0,57.215706872734316,478.65836875618277
2031,central,1.0,0.663249033689499,601.1930132363959,56.99205878205993,43.11404360910734,546.2284860691544,45.8,1499643.551742,1083374.4090925574,0.0,2.4666634837492656,54.52539529831066,0.0,2.219997135374339,40.894046473733,0.0,55.499928384358476,490.728557684796
2032,central,1.0,0.6614078640937805,614.6624580929251,58.2490550127858,44.04540990272062,556.5171729968862,46.6,1522254.2819400001,1067678.5258903173,0.0,2.3907909542084416,55.85826405857736,0.0,2.1517118587875976,41.89369804393302,0.0,53.79279646968994,502.7243765271962
2033,central,1.0,0.6595666944980622,628.1319029494542,59.498172192763924,44.970924552097806,566.7401364121125,47.4,1544741.959194,1051894.1070568408,0.0,2.3153027168323868,57.18286947593154,0.0,2.083772445149148,42.887152106948655,0.0,52.0943111287287,514.6458252833838
