zone_id,pop_zone,users_zone,ac_share_cap,kwh_cap,kwh_per_user_cap,year,kwh_pc_overall,kwh_GWh
21,14895.266716003418,14089.168426513672,0.9458822520698017,10527750.708984375,747.22296,2030,706.784974697593,10.527750708984374
22,3170.844193458557,3093.9456372261047,0.9757482387841402,2073884.0258789062,670.30396,2030,654.0479125897524,2.073884025878906
23,10483.170457839966,10163.417527198792,0.9694984516442692,9761785.76953125,960.4826,2030,931.1864009833762,9.76178576953125
24,14598.485273361206,6357.488428592682,0.43548959426589273,4767224.29296875,749.8597,2030,326.55609151915303,4.76722429296875
25,4248.724157333374,2449.7840185165405,0.5765928612447503,1730298.1083984375,706.3064,2030,407.25122279635684,1.7302981083984375
26,16351.686264038086,16024.652793884277,0.9800000156024858,11555607.10546875,721.1144,2030,706.6920755985118,11.55560710546875
27,16880.05795288086,7611.548957824707,0.45091959868097914,6533726.0078125,858.39636,2030,387.0677474005599,6.5337260078125
28,12107.65422821045,11865.501384735107,0.9800000199121037,9850105.07421875,830.14655,2030,813.5436384752645,9.85010507421875
29,15377.61287689209,11375.851745605469,0.7397670780684004,9541927.0546875,838.7879,2030,620.5076906979584,9.5419270546875
30,1088.6386489868164,774.2805557250977,0.7112374307541918,651461.390625,841.3764,2030,598.4183927617376,0.651461390625
31,1852.7642710208893,1815.709003329277,0.9800000095688404,1994132.3264160156,1098.2665,2030,1076.3011558492713,1.9941323264160156
32,14761.831604003906,11173.36164855957,0.756908895067532,7943736.77734375,710.9531,2030,538.1267711514296,7.94373677734375
33,26840.87612915039,24842.78832244873,0.9255580258599813,17258463.79296875,694.7072,2030,642.9918200108709,17.25846379296875
34,8189.341842651367,5753.358169555664,0.7025421920466525,3730394.9375,648.3857,2030,455.51828329738566,3.7303949375
35,22112.458572387695,13453.382926940918,0.6084073773569642,11693425.48046875,869.181,2030,528.8161622638644,11.69342548046875
36,22153.505767822266,11038.776008605957,0.49828573970624834,10507014.6953125,951.8279,2030,474.2822560650346,10.5070146953125
