scenario,scenario_name,scenario_abb,name,country_code,age,year,pop
22,Medium - Zero Migration (SSP2-ZM),SSP2-ZM,Greece,300,85--89,2050,406.9
22,Medium - Zero Migration (SSP2-ZM),SSP2-ZM,Greece,300,90--94,2050,243.7
22,Medium - Zero Migration (SSP2-ZM),SSP2-ZM,Greece,300,95--99,2050,92.9
22,Medium - Zero Migration (SSP2-ZM),SSP2-ZM,Greece,300,100+,2050,23.6
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,0--4,2030,378.6
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,5--9,2030,407.2
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,10--14,2030,478.4
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,15--19,2030,535.6
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,20--24,2030,572.5
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,25--29,2030,575.6
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,30--34,2030,572.1
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,35--39,2030,551.1
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,40--44,2030,593.4
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,45--49,2030,724.9
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,50--54,2030,769.9
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,55--59,2030,767.8
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,60--64,2030,754.5
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,65--69,2030,664
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,70--74,2030,605.7
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,75--79,2030,499
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,80--84,2030,409.6
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,85--89,2030,243
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,90--94,2030,138.2
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,95--99,2030,40
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,100+,2030,5.8
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,0--4,2040,402.2
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,5--9,2040,405.7
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,10--14,2040,414.2
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,15--19,2040,440.3
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,20--24,2040,513.5
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,25--29,2040,574.9
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,30--34,2040,599.2
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,35--39,2040,588.1
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,40--44,2040,581.8
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,45--49,2040,564.9
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,50--54,2040,601.8
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,55--59,2040,715.8
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,60--64,2040,745.6
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,65--69,2040,727.7
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,70--74,2040,691.2
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,75--79,2040,578.9
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,80--84,2040,475.1
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,85--89,2040,318.6
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,90--94,2040,179.9
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,95--99,2040,56.9
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,100+,2040,13.7
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,0--4,2050,424.5
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,5--9,2050,432.2
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,10--14,2050,439
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,15--19,2050,438.8
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,20--24,2050,451.6
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,25--29,2050,489.5
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,30--34,2050,556
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,35--39,2050,597.3
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,40--44,2050,611.3
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,45--49,2050,599.1
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,50--54,2050,591.9
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,55--59,2050,574.6
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,60--64,2050,602.5
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,65--69,2050,693.1
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,70--74,2050,699.5
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,75--79,2050,655.9
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,80--84,2050,575
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,85--89,2050,409.1
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,90--94,2050,244.2
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,95--99,2050,93
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Greece,300,100+,2050,23.6
