year,<15,15-64,65+,overall
2020,0.0,2.2740285816965127,17.352044744832938,19.62607332652945
2030,0.0,1.9311831056234041,19.666201308867812,21.597384414491216
2040,0.0,1.3867206060302806,20.570424223941018,21.9571448299713
2050,0.0,0.9750405272474865,24.367191613268005,25.342232140515492
