scenario,scenario_name,scenario_abb,name,country_code,age,year,pop
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Portugal,620,15--19,2030,488.9
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Portugal,620,20--24,2030,514.1
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Portugal,620,25--29,2030,541.6
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Portugal,620,30--34,2030,553.8
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Portugal,620,35--39,2030,552.3
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Portugal,620,40--44,2030,570.2
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Portugal,620,45--49,2030,668.5
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Portugal,620,50--54,2030,764.6
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Portugal,620,55--59,2030,765
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Portugal,620,60--64,2030,716.8
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Portugal,620,65--69,2030,697.6
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Portugal,620,70--74,2030,617.5
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Portugal,620,75--79,2030,535
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Portugal,620,80--84,2030,415.9
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Portugal,620,85--89,2030,249.9
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Portugal,620,90--94,2030,119.7
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Portugal,620,95--99,2030,31.4
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Portugal,620,100+,2030,3.4
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Portugal,620,0--4,2040,419
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Portugal,620,5--9,2040,434
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Portugal,620,10--14,2040,443.7
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Portugal,620,15--19,2040,463.2
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Portugal,620,20--24,2040,491.8
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Portugal,620,25--29,2040,505.7
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Portugal,620,30--34,2040,532.7
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Portugal,620,35--39,2040,547.7
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Portugal,620,40--44,2040,558.3
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Portugal,620,45--49,2040,564.4
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Portugal,620,50--54,2040,580.1
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Portugal,620,55--59,2040,663.4
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Portugal,620,60--64,2040,741.2
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Portugal,620,65--69,2040,731.9
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Portugal,620,70--74,2040,673.3
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Portugal,620,75--79,2040,627.3
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Portugal,620,80--84,2040,503.6
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Portugal,620,85--89,2040,347.2
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Portugal,620,90--94,2040,166.4
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Portugal,620,95--99,2040,44
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Portugal,620,100+,2040,6.3
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Portugal,620,0--4,2050,436.7
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Portugal,620,5--9,2050,449.4
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Portugal,620,10--14,2050,461.3
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Portugal,620,15--19,2050,469.1
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Portugal,620,20--24,2050,462.9
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Portugal,620,25--29,2050,482.5
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Portugal,620,30--34,2050,520.8
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Portugal,620,35--39,2050,526.6
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Portugal,620,40--44,2050,545.1
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Portugal,620,45--49,2050,561.1
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Portugal,620,50--54,2050,570
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Portugal,620,55--59,2050,574.8
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Portugal,620,60--64,2050,585.8
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Portugal,620,65--69,2050,653.2
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Portugal,620,70--74,2050,709
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Portugal,620,75--79,2050,679.1
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Portugal,620,80--84,2050,581.2
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Portugal,620,85--89,2050,449.1
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Portugal,620,90--94,2050,234.6
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Portugal,620,95--99,2050,74.3
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Portugal,620,100+,2050,10.6
