"city","URAU_CODE","agegroup","mmt","tmax","log_rr_slope_at_tmax","temperature","rr","log_rr","af_heat","baseline_daily_per100k","baseline_daily_per_person","mdd_heat_per_person_day","excess_heat_only_per100k_day"
"Cologne","DE004C","45-64",11.31,31.1,0.152443241103642,17,1.02926831363363,0.0288481746926092,0.028436038733483,1.29451731168286,1.29451731168286e-05,3.6810944416178e-07,0.036810944416178
"Cologne","DE004C","45-64",11.31,31.1,0.152443241103642,17.5,1.03031856207611,0.0298680379922822,0.0294263960604768,1.29451731168286,1.29451731168286e-05,3.80929791207234e-07,0.0380929791207234
"Cologne","DE004C","45-64",11.31,31.1,0.152443241103642,18,1.03014465468247,0.0296992338198631,0.02926254535754,1.29451731168286,1.29451731168286e-05,3.78808715492404e-07,0.0378808715492404
"Cologne","DE004C","45-64",11.31,31.1,0.152443241103642,18.5,1.02874721123352,0.0283417621753521,0.0279439019805932,1.29451731168286,1.29451731168286e-05,3.61738648698469e-07,0.0361738648698469
"Cologne","DE004C","45-64",11.31,31.1,0.152443241103642,19,1.02613120948335,0.025795623058749,0.0254657584155402,1.29451731168286,1.29451731168286e-05,3.29658651240502e-07,0.0329658651240502
"Cologne","DE004C","45-64",11.31,31.1,0.152443241103642,19.5,1.02255128628911,0.0223007654169207,0.0220539415396436,1.29451731168286,1.29451731168286e-05,2.85492091139103e-07,0.0285492091139103
"Cologne","DE004C","45-64",11.31,31.1,0.152443241103642,20,1.02144697371041,0.0212202237082972,0.0209966589185793,1.29451731168286,1.29451731168286e-05,2.71805384576012e-07,0.0271805384576012
"Cologne","DE004C","45-64",11.31,31.1,0.152443241103642,20.5,1.0239190977535,0.0236375173960739,0.0233603395092258,1.29451731168286,1.29451731168286e-05,3.02403639014819e-07,0.0302403639014819
"Cologne","DE004C","45-64",11.31,31.1,0.152443241103642,21,1.02999365958538,0.0295526464802509,0.0291202371065628,1.29451731168286,1.29451731168286e-05,3.76966510547551e-07,0.0376966510547551
"Cologne","DE004C","45-64",11.31,31.1,0.152443241103642,21.5,1.03973472755708,0.038965610960828,0.0382162166021301,1.29451731168286,1.29451731168286e-05,4.94715539784793e-07,0.0494715539784793
"Cologne","DE004C","45-64",11.31,31.1,0.152443241103642,22,1.05324556473232,0.0518764108378054,0.0505537991473534,1.29451731168286,1.29451731168286e-05,6.54427681675871e-07,0.0654427681675871
"Cologne","DE004C","45-64",11.31,31.1,0.152443241103642,22.5,1.07067045543591,0.068285046111183,0.0660057957862855,1.29451731168286,1.29451731168286e-05,8.544564531675e-07,0.08544564531675
"Cologne","DE004C","45-64",11.31,31.1,0.152443241103642,23,1.09219727610579,0.0881915167809607,0.0844144900585373,1.29451731168286,1.29451731168286e-05,1.09276018737657e-06,0.109276018737657
"Cologne","DE004C","45-64",11.31,31.1,0.152443241103642,23.5,1.11806087464895,0.111595822847139,0.105594317202111,1.29451731168286,1.29451731168286e-05,1.36693671633463e-06,0.136693671633463
"Cologne","DE004C","45-64",11.31,31.1,0.152443241103642,24,1.14854734348113,0.138497964309717,0.129334976328359,1.29451731168286,1.29451731168286e-05,1.67426365863154e-06,0.167426365863154
"Cologne","DE004C","45-64",11.31,31.1,0.152443241103642,24.5,1.18399929517316,0.168897941168695,0.155404902623906,1.29451731168286,1.29451731168286e-05,2.01174336767035e-06,0.201174336767035
"Cologne","DE004C","45-64",11.31,31.1,0.152443241103642,25,1.22482227694183,0.202795753424074,0.183555019511214,1.29451731168286,1.29451731168286e-05,2.37615150403552e-06,0.237615150403552
"Cologne","DE004C","45-64",11.31,31.1,0.152443241103642,25.5,1.27149249206365,0.240191401075853,0.213522685944461,1.29451731168286,1.29451731168286e-05,2.76408813392127e-06,0.276408813392127
"Cologne","DE004C","45-64",11.31,31.1,0.152443241103642,26,1.32456603379094,0.281084884124032,0.245035751718637,1.29451731168286,1.29451731168286e-05,3.17203022580998e-06,0.317203022580998
"Cologne","DE004C","45-64",11.31,31.1,0.152443241103642,26.5,1.38468988188186,0.325476202568611,0.277816633829265,1.29451731168286,1.29451731168286e-05,3.59638441965441e-06,0.359638441965441
"Cologne","DE004C","45-64",11.31,31.1,0.152443241103642,27,1.45261496508136,0.373365356409591,0.311586329455178,1.29451731168286,1.29451731168286e-05,4.03353897563447e-06,0.403353897563447
"Cologne","DE004C","45-64",11.31,31.1,0.152443241103642,27.5,1.52921165684066,0.42475234564697,0.346068285886605,1.29451731168286,1.29451731168286e-05,4.47991387104622e-06,0.447991387104622
"Cologne","DE004C","45-64",11.31,31.1,0.152443241103642,28,1.61548814873278,0.47963717028075,0.380992054454612,1.29451731168286,1.29451731168286e-05,4.93200810105113e-06,0.493200810105113
"Cologne","DE004C","45-64",11.31,31.1,0.152443241103642,28.5,1.71261223948383,0.53801983031093,0.416096663946887,1.29451731168286,1.29451731168286e-05,5.38644334812729e-06,0.538644334812729
"Cologne","DE004C","45-64",11.31,31.1,0.152443241103642,29,1.82193719109395,0.59990032573751,0.451133658784599,1.29451731168286,1.29451731168286e-05,5.84000331179491e-06,0.584000331179491
"Cologne","DE004C","45-64",11.31,31.1,0.152443241103642,29.5,1.94503244187876,0.665278656560491,0.485869758021069,1.29451731168286,1.29451731168286e-05,6.28966812981435e-06,0.628966812981435
"Cologne","DE004C","45-64",11.31,31.1,0.152443241103642,30,2.08372013527765,0.734154822779872,0.520089102624738,1.29451731168286,1.29451731168286e-05,6.73264346965326e-06,0.673264346965326
"Cologne","DE004C","45-64",11.31,31.1,0.152443241103642,30.5,2.24011863024551,0.806528824395653,0.553595070145726,1.29451731168286,1.29451731168286e-05,7.16638401965928e-06,0.716638401965928
"Cologne","DE004C","45-64",11.31,31.1,0.152443241103642,31,2.4166944130819,0.882400661407834,0.586211647369704,1.29451731168286,1.29451731168286e-05,7.58861125830209e-06,0.758861125830209
"Cologne","DE004C","45-64",11.31,31.1,0.152443241103642,31.1,2.45467598056136,0.897994769057838,0.592614256252547,1.29451731168286,1.29451731168286e-05,7.67149413868983e-06,0.767149413868983
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,-14.53,0.980214569234827,-0.019983783084375,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,-14.5,0.98101215238234,-0.0191704317439196,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,-14,0.994051602593764,-0.00596615959481888,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,-13.5,1.00659640851031,0.00657474741247743,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,-13,1.0186235847435,0.0184522892779693,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,-12.5,1.03011089964274,0.0296664660016567,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,-12,1.04103694361221,0.0402172775835397,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,-11.5,1.05138119548006,0.0501047240236182,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,-11,1.0611240866327,0.0593288053218923,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,-10.5,1.07024706263381,0.0678895214783619,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,-10,1.07873264205703,0.0757868724930271,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,-9.5,1.0865644722712,0.0830208583658879,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,-9,1.0937273819293,0.0895914790969442,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,-8.5,1.10020742992541,0.095498734686196,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,-8,1.10599195059834,0.100742625133643,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,-7.5,1.11106959497726,0.105323150439286,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,-7,1.11543036788088,0.109240310603125,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,-6.5,1.11906566070086,0.112494105625159,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,-6,1.12196827971867,0.115084535505389,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,-5.5,1.12413246982563,0.117011600243814,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,-5,1.12555393353669,0.118275299840434,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,-4.5,1.12622984520998,0.118875634295251,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,-4,1.12615886040626,0.118812603608263,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,-3.5,1.12534112034495,0.11808620777947,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,-3,1.12377825143594,0.116696446808873,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,-2.5,1.12147335988953,0.114643320696471,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,-2,1.11843102142935,0.111926829442265,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,-1.5,1.11465726615595,0.108546973046255,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,-1,1.11015955863136,0.10450375150844,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,-0.5,1.10494677327629,0.0997971648288209,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,0,1.0990291651939,0.0944272130073971,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,0.5,1.09241833655408,0.088393896044169,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,1,1.0851271986926,0.0816972139391363,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,1.5,1.07717192770449,0.0743390211854366,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,2,1.06918060161055,0.0668925622173223,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,2.5,1.06163801449244,0.0598130120726304,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,3,1.05453548432659,0.0531003707513611,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,3.5,1.04786487158012,0.0467546382535144,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,4,1.04161856367199,0.0407758145790902,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,4.5,1.03578946049905,0.0351638997280886,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,5,1.03037096098867,0.0299188937005096,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,5.5,1.02535695064226,0.0250407964963531,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,6,1.02074179003672,0.0205296081156191,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,6.5,1.01652030425361,0.0163853285583078,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,7,1.01268777320827,0.0126079578244189,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,7.5,1.00923992285361,0.00919749591395269,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,8,1.00617291723557,0.00615394282690898,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,8.5,1.00348335137972,0.00347729856328785,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,9,1.00116824499026,0.00116756312308926,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,9.5,0.999225036945411,-0.000775263493686763,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,10,0.997651580574712,-0.00235118128704022,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,10.5,0.996446139706176,-0.00356019025697113,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,11,0.995607385473039,-0.00440229040347948,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,11.5,0.995134393871914,-0.00487748172656527,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,12,0.99502664406606,-0.0049857642262285,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,12.5,0.995284017429386,-0.00472713790246917,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,13,0.995906797328767,-0.00410160275528728,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,13.5,0.996895669644078,-0.00310915878468284,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,14,0.998251724027305,-0.00174980599065583,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,14.5,0.99997645590396,-2.35443732062683e-05,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,15,1.00207176922195,0.00206962606766585,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,15.5,1.00453997995497,0.00452970533196053,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,16,1.00732861445739,0.00730189064869259,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,16.5,1.00944969331452,0.00940532425961698,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,17,1.01053271946915,0.0104776368218929,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,17.5,1.01057434569875,0.0105188283355203,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,18,1.00957444330472,0.00952889880049929,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,18.5,1.0075361027753,0.00750784821682979,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,19,1.00446561787099,0.00445567658451181,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,19.5,1.00062052030882,0.00062032786569971,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,20,0.999477028452279,-0.000523108345036744,0,4.84764834243641,4.84764834243641e-05,0,0
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,20.5,1.00214729204298,0.00214498990640572,0.00214269105951792,4.84764834243641,4.84764834243641e-05,1.03870127630254e-07,0.0103870127630254
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,21,1.00866192183112,0.00862462262002712,0.00858753725470094,4.84764834243641,4.84764834243641e-05,4.1629360738362e-07,0.041629360738362
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,21.5,1.01909582673628,0.0189157897958275,0.0187380089637247,4.84764834243641,4.84764834243641e-05,9.08352780935588e-07,0.0908352780935588
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,22,1.03356965124939,0.0330184914338067,0.0324793314207824,4.84764834243641,4.84764834243641e-05,1.57448377125399e-06,0.157448377125399
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,22.5,1.05225210330824,0.0509327275339649,0.0496573997276543,4.84764834243641,4.84764834243641e-05,2.40721611479466e-06,0.240721611479466
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,23,1.0753632356091,0.072658498096302,0.0700816553082286,4.84764834243641,4.84764834243641e-05,3.39731220190135e-06,0.339731220190135
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,23.5,1.10317876980853,0.098195803120818,0.0935286035521111,4.84764834243641,4.84764834243641e-05,4.53393779979784e-06,0.453393779979784
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,24,1.13603558269978,0.127544642607513,0.119745881882055,4.84764834243641,4.84764834243641e-05,5.80485925819133e-06,0.580485925819133
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,24.5,1.17433850729933,0.160705016556387,0.148456774784863,4.84764834243641,4.84764834243641e-05,7.19666238209295e-06,0.719666238209295
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,25,1.21856864111583,0.19767692496744,0.179365063026476,4.84764834243641,4.84764834243641e-05,8.69498750471301e-06,0.869498750471301
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,25.5,1.26929340020128,0.238460367840672,0.212160088564689,4.84764834243641,4.84764834243641e-05,1.02847750166178e-05,1.02847750166178
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,26,1.32717861271858,0.283055345176082,0.246521914671596,4.84764834243641,4.84764834243641e-05,1.19505155103201e-05,1.19505155103201
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,26.5,1.39300301191443,0.331461856973672,0.282126462436228,4.84764834243641,4.84764834243641e-05,1.36764987798643e-05,1.36764987798643
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,27,1.46767556827976,0.38367990323344,0.318650509954263,4.84764834243641,4.84764834243641e-05,1.5447056163963e-05,1.5447056163963
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,27.5,1.55225619766934,0.439709483955388,0.355776448822388,4.84764834243641,4.84764834243641e-05,1.72467911241176e-05,1.72467911241176
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,28,1.64798050040625,0.499550599139514,0.393196703629995,4.84764834243641,4.84764834243641e-05,1.90607934860341e-05,1.90607934860341
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,28.5,1.75628933110752,0.56320324878582,0.430617733486202,4.84764834243641,4.84764834243641e-05,2.08748334195811e-05,2.08748334195811
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,29,1.87886417662716,0.630667432894304,0.467763549680771,4.84764834243641,4.84764834243641e-05,2.26755319626216e-05,2.26755319626216
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,29.5,2.01766953825938,0.701943151464967,0.504378699763347,4.84764834243641,4.84764834243641e-05,2.44505056786802e-05,2.44505056786802
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,30,2.17500378441012,0.777030404497809,0.54023068503708,4.84764834243641,4.84764834243641e-05,2.61884838485329e-05,2.61884838485329
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,30.5,2.35356027422164,0.85592919199283,0.575111795116139,4.84764834243641,4.84764834243641e-05,2.78793974031038e-05,2.78793974031038
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,31,2.55650096741075,0.93863951395003,0.60884035924586,4.84764834243641,4.84764834243641e-05,2.95144395830658e-05,2.95144395830658
"Cologne","DE004C","65-74",19.6196,31.1,0.166182950806836,31.1,2.6003315665085,0.955638962476932,0.615433657430574,4.84764834243641,4.84764834243641e-05,2.9834059493229e-05,2.9834059493229
"Cologne","DE004C","75-84",19.6196,31.1,0.177436404191097,-14.53,1.10962621575943,0.104023216054667,0,12.1530934477164,0.000121530934477164,0,0
"Cologne","DE004C","75-84",19.6196,31.1,0.177436404191097,-14.5,1.11010061883502,0.104450658815112,0,12.1530934477164,0.000121530934477164,0,0
"Cologne","DE004C","75-84",19.6196,31.1,0.177436404191097,-14,1.11776388524126,0.111330158547531,0,12.1530934477164,0.000121530934477164,0,0
"Cologne","DE004C","75-84",19.6196,31.1,0.177436404191097,-13.5,1.12496086705785,0.11774825021391,0,12.1530934477164,0.000121530934477164,0,0
"Cologne","DE004C","75-84",19.6196,31.1,0.177436404191097,-13,1.13168190066801,0.123704933814249,0,12.1530934477164,0.000121530934477164,0,0
"Cologne","DE004C","75-84",19.6196,31.1,0.177436404191097,-12.5,1.13791792316732,0.129200209348547,0,12.1530934477164,0.000121530934477164,0,0
"Cologne","DE004C","75-84",19.6196,31.1,0.177436404191097,-12,1.14366049272304,0.134234076816805,0,12.1530934477164,0.000121530934477164,0,0
"Cologne","DE004C","75-84",19.6196,31.1,0.177436404191097,-11.5,1.14890180761386,0.138806536219022,0,12.1530934477164,0.000121530934477164,0,0
"Cologne","DE004C","75-84",19.6196,31.1,0.177436404191097,-11,1.15363472389027,0.142917587555199,0,12.1530934477164,0.000121530934477164,0,0
"Cologne","DE004C","75-84",19.6196,31.1,0.177436404191097,-10.5,1.15785277159923,0.146567230825336,0,12.1530934477164,0.000121530934477164,0,0
"Cologne","DE004C","75-84",19.6196,31.1,0.177436404191097,-10,1.16155016952196,0.149755466029432,0,12.1530934477164,0.000121530934477164,0,0
"Cologne","DE004C","75-84",19.6196,31.1,0.177436404191097,-9.5,1.16472183837751,0.152482293167488,0,12.1530934477164,0.000121530934477164,0,0
"Cologne","DE004C","75-84",19.6196,31.1,0.177436404191097,-9,1.16736341245016,0.154747712239504,0,12.1530934477164,0.000121530934477164,0,0
"Cologne","DE004C","75-84",19.6196,31.1,0.177436404191097,-8.5,1.16947124960325,0.156551723245479,0,12.1530934477164,0.000121530934477164,0,0
"Cologne","DE004C","75-84",19.6196,31.1,0.177436404191097,-8,1.17104243964731,0.157894326185414,0,12.1530934477164,0.000121530934477164,0,0
"Cologne","DE004C","75-84",19.6196,31.1,0.177436404191097,-7.5,1.17207481103562,0.158775521059308,0,12.1530934477164,0.000121530934477164,0,0
"Cologne","DE004C","75-84",19.6196,31.1,0.177436404191097,-7,1.17256693586564,0.159195307867162,0,12.1530934477164,0.000121530934477164,0,0
"Cologne","DE004C","75-84",19.6196,31.1,0.177436404191097,-6.5,1.17251813317009,0.159153686608975,0,12.1530934477164,0.000121530934477164,0,0
"Cologne","DE004C","75-84",19.6196,31.1,0.177436404191097,-6,1.17192847048716,0.158650657284749,0,12.1530934477164,0.000121530934477164,0,0
"Cologne","DE004C","75-84",19.6196,31.1,0.177436404191097,-5.5,1.1707987637048,0.157686219894481,0,12.1530934477164,0.000121530934477164,0,0
"Cologne","DE004C","75-84",19.6196,31.1,0.177436404191097,-5,1.16913057517946,0.156260374438174,0,12.1530934477164,0.000121530934477164,0,0
"Cologne","DE004C","75-84",19.6196,31.1,0.177436404191097,-4.5,1.16692621013549,0.154373120915826,0,12.1530934477164,0.000121530934477164,0,0
"Cologne","DE004C","75-84",19.6196,31.1,0.177436404191097,-4,1.16418871135676,0.152024459327438,0,12.1530934477164,0.000121530934477164,0,0
"Cologne","DE004C","75-84",19.6196,31.1,0.177436404191097,-3.5,1.16092185218759,0.149214389673009,0,12.1530934477164,0.000121530934477164,0,0
"Cologne","DE004C","75-84",19.6196,31.1,0.177436404191097,-3,1.15713012786553,0.14594291195254,0,12.1530934477164,0.000121530934477164,0,0
"Cologne","DE004C","75-84",19.6196,31.1,0.177436404191097,-2.5,1.15281874521398,0.14221002616603,0,12.1530934477164,0.000121530934477164,0,0
"Cologne","DE004C","75-84",19.6196,31.1,0.177436404191097,-2,1.14799361072747,0.138015732313481,0,12.1530934477164,0.000121530934477164,0,0
"Cologne","DE004C","75-84",19.6196,31.1,0.177436404191097,-1.5,1.14266131708804,0.13336003039489,0,12.1530934477164,0.000121530934477164,0,0
"Cologne","DE004C","75-84",19.6196,31.1,0.177436404191097,-1,1.13682912815565,0.12824292041026,0,12.1530934477164,0.000121530934477164,0,0
"Cologne","DE004C","75-84",19.6196,31.1,0.177436404191097,-0.5,1.13050496248049,0.122664402359589,0,12.1530934477164,0.000121530934477164,0,0
"Cologne","DE004C","75-84",19.6196,31.1,0.177436404191097,0,1.12369737538951,0.116624476242877,0,12.1530934477164,0.000121530934477164,0,0
"Cologne","DE004C","75-84",19.6196,31.1,0.177436404191097,0.5,1.11641553970409,0.110123142060126,0,12.1530934477164,0.000121530934477164,0,0
"Cologne","DE004C","75-84",19.6196,31.1,0.177436404191097,1,1.10866922514934,0.103160399811333,0,12.1530934477164,0.000121530934477164,0,0
"Cologne","DE004C","75-84",19.6196,31.1,0.177436404191097,1.5,1.10047033572327,0.0957376663491713,0,12.1530934477164,0.000121530934477164,0,0
"Cologne","DE004C","75-84",19.6196,31.1,0.177436404191097,2,1.09230801937872,0.0882929065768597,0,12.1530934477164,0.000121530934477164,0,0
"Cologne","DE004C","75-84",19.6196,31.1,0.177436404191097,2.5,1.08455946240754,0.0811738791109385,0,12.1530934477164,0.000121530934477164,0,0
"Cologne","DE004C","75-84",19.6196,31.1,0.177436404191097,3,1.07721669887963,0.0743805839514079,0,12.1530934477164,0.000121530934477164,0,0
"Cologne","DE004C","75-84",19.6196,31.1,0.177436404191097,3.5,1.07027221332851,0.0679130210982677,0,12.1530934477164,0.000121530934477164,0,0
"Cologne","DE004C","75-84",19.6196,31.1,0.177436404191097,4,1.06371892793982,0.061771190551518,0,12.1530934477164,0.000121530934477164,0,0
"Cologne","DE004C","75-84",19.6196,31.1,0.177436404191097,4.5,1.05755019053532,0.0559550923111588,0,12.1530934477164,0.000121530934477164,0,0
"Cologne","DE004C","75-84",19.6196,31.1,0.177436404191097,5,1.0517597633235,0.0504647263771901,0,12.1530934477164,0.000121530934477164,0,0
"Cologne","DE004C","75-84",19.6196,31.1,0.177436404191097,5.5,1.04634181239044,0.0453000927496119,0,12.1530934477164,0.000121530934477164,0,0
"Cologne","DE004C","75-84",19.6196,31.1,0.177436404191097,6,1.04129089790602,0.0404611914284241,0,12.1530934477164,0.000121530934477164,0,0
