year,15-64,65+,<15
2020,0.0,0.0,0.0
2030,6.965029740125099,11.531342401819689,0.10091984445342111
2040,19.479068921755957,49.1419255421692,0.30023821351010954
2050,18.711184349794003,59.97770551960881,0.2322461502881473
