budget,max_ben_trees,max_ben_ac,max_ben_ews,max_benefit,max_cost,best_ce_trees,best_ce_ac,best_ce_ews,best_ce_benefit,best_ce_cost
500000000.0,0.0,0.84,1.0,43.30929588199538,492079919.92445844,0.0,0.0,0.84,21.802403836552223,4205866.652244831
714285714.2857143,0.4,1.0,1.0,46.87375195785648,704343663.1258141,0.0,0.0,1.0,25.95524266256217,5006984.109815276
928571428.5714285,1.0,1.0,1.0,47.26213515181006,883575581.9808067,0.0,0.0,1.0,25.95524266256217,5006984.109815276
1142857142.857143,1.0,1.0,1.0,47.26213515181006,883575581.9808067,0.0,0.0,1.0,25.95524266256217,5006984.109815276
1357142857.142857,1.0,1.0,1.0,47.26213515181006,883575581.9808067,0.0,0.0,1.0,25.95524266256217,5006984.109815276
1571428571.4285715,1.0,1.0,1.0,47.26213515181006,883575581.9808067,0.0,0.0,1.0,25.95524266256217,5006984.109815276
1785714285.7142859,1.0,1.0,1.0,47.26213515181006,883575581.9808067,0.0,0.0,1.0,25.95524266256217,5006984.109815276
2000000000.0,1.0,1.0,1.0,47.26213515181006,883575581.9808067,0.0,0.0,1.0,25.95524266256217,5006984.109815276
