scenario,scenario_name,scenario_abb,name,country_code,age,year,pop
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Denmark,208,95--99,2030,11.4
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Denmark,208,100+,2030,1.5
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Denmark,208,0--4,2040,338.6
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Denmark,208,5--9,2040,340
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Denmark,208,10--14,2040,336.7
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Denmark,208,15--19,2040,321.7
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Denmark,208,20--24,2040,333.8
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Denmark,208,25--29,2040,346.7
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Denmark,208,30--34,2040,382.2
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Denmark,208,35--39,2040,385.8
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Denmark,208,40--44,2040,409.5
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Denmark,208,45--49,2040,417.3
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Denmark,208,50--54,2040,373.2
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Denmark,208,55--59,2040,336.5
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Denmark,208,60--64,2040,356
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Denmark,208,65--69,2040,366.2
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Denmark,208,70--74,2040,364.7
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Denmark,208,75--79,2040,316.8
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Denmark,208,80--84,2040,241
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Denmark,208,85--89,2040,164.7
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Denmark,208,90--94,2040,91.8
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Denmark,208,95--99,2040,22.8
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Denmark,208,100+,2040,2.6
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Denmark,208,0--4,2050,356.4
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Denmark,208,5--9,2050,347.4
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Denmark,208,10--14,2050,348.1
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Denmark,208,15--19,2050,348
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Denmark,208,20--24,2050,353.3
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Denmark,208,25--29,2050,351.1
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Denmark,208,30--34,2050,364.7
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Denmark,208,35--39,2050,370.3
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Denmark,208,40--44,2050,395.4
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Denmark,208,45--49,2050,393.7
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Denmark,208,50--54,2050,413.3
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Denmark,208,55--59,2050,417.4
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Denmark,208,60--64,2050,369.9
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Denmark,208,65--69,2050,327.6
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Denmark,208,70--74,2050,336
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Denmark,208,75--79,2050,331.6
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Denmark,208,80--84,2050,302
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Denmark,208,85--89,2050,214.9
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Denmark,208,90--94,2050,107.8
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Denmark,208,95--99,2050,33.7
23,Medium - Double Migration (SSP2-DM),SSP2-DM,Denmark,208,100+,2050,5.7
